Date-Time,Year,Month,Day,Data_Quality,Max_Temp ,Max_Temp_Flag,Min_Temp ,Min_Temp_Flag,Mean_Temp,Mean_Temp_Flag,Heat_Deg_Days,Heat_Deg_Days_Flag,Cool_Deg_Days,Cool_Deg_Days_Flag,Total_Rain,Total_Rain_Flag,Total_Snow,Total_Snow_Flag,Total_Precip,Total_Precip_Flag,Snow_on_Grnd,Snow_on_Grnd_Flag,Dir_of_Max_Gust,Dir_of_Max_Gust_Flag,Spd_of_Max_Gust,Spd_of_Max_Gust_Flag
1846-09-12,1846,9,12,,26.1,,18.9,,22.5,,0,,4.5,,7.1,,0,,7.1,,,,,,,
1846-09-13,1846,9,13,,26.7,,15.6,,21.2,,0,,3.2,,0,,0,,0,,,,,,,
1846-09-14,1846,9,14,,26.7,,17.8,,22.3,,0,,4.3,,1.3,,0,,1.3,,,,,,,
1846-09-15,1846,9,15,,27.8,,12.8,,20.3,,0,,2.3,,0,,0,,0,,,,,,,
1846-09-16,1846,9,16,,18.9,,6.7,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
1846-09-17,1846,9,17,,18.9,,11.1,,15,,3,,0,,2.5,,0,,2.5,,,,,,,
1846-09-18,1846,9,18,,17.8,,13.3,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
1846-09-19,1846,9,19,,19.4,,7.8,,13.6,,4.4,,0,,0,,0,,0,,,,,,,
1846-09-20,1846,9,20,,22.8,,8.3,,15.6,,2.4,,0,,7.9,,0,,7.9,,,,,,,
1846-09-21,1846,9,21,,21.7,,10.6,,16.2,,1.8,,0,,0,,0,,0,,,,,,,
1846-09-22,1846,9,22,,16.1,,3.3,,9.7,,8.3,,0,,0,,0,,0,,,,,,,
1846-09-23,1846,9,23,,18.3,,6.7,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
1846-09-24,1846,9,24,,22.8,,15,,18.9,,0,,0.9,,6.4,,0,,6.4,,,,,,,
1846-09-25,1846,9,25,,18.9,,9.4,,14.2,,3.8,,0,,45.7,,0,,45.7,,,,,,,
1846-09-26,1846,9,26,,13.9,,6.1,,10,,8,,0,,1.8,,0,,1.8,,,,,,,
1846-09-27,1846,9,27,,16.1,,7.8,,12,,6,,0,,3.6,,0,,3.6,,,,,,,
1846-09-28,1846,9,28,,12.8,,2.8,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
1846-09-29,1846,9,29,,15,,10.6,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
1846-09-30,1846,9,30,,20,,12.8,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
1846-10-01,1846,10,1,,21.1,,10,,15.6,,2.4,,0,,1.8,,0,,1.8,,,,,,,
1846-10-02,1846,10,2,,12.2,,7.2,,9.7,,8.3,,0,,0,,0,,0,,,,,,,
1846-10-03,1846,10,3,,12.8,,3.3,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
1846-10-04,1846,10,4,,13.3,,5.6,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
1846-10-05,1846,10,5,,13.3,,4.4,,8.9,,9.1,,0,,0,,0,,0,,,,,,,
1846-10-06,1846,10,6,,18.9,,4.4,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
1846-10-07,1846,10,7,,17.8,,9.4,,13.6,,4.4,,0,,6.4,,0,,6.4,,,,,,,
1846-10-08,1846,10,8,,20.6,,15.6,,18.1,,0,,0.1,,4.1,,0,,4.1,,,,,,,
1846-10-09,1846,10,9,,17.8,,13.9,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
1846-10-10,1846,10,10,,21.1,,2.2,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
1846-10-11,1846,10,11,,8.9,,1.7,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
1846-10-12,1846,10,12,,11.7,,7.8,,9.8,,8.2,,0,,1.3,,0,,1.3,,,,,,,
1846-10-13,1846,10,13,,17.2,,8.3,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
1846-10-14,1846,10,14,,9.4,,1.1,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
1846-10-15,1846,10,15,,11.1,,2.2,,6.7,,11.3,,0,,1.3,,0,,1.3,,,,,,,
1846-10-16,1846,10,16,,10,,3.3,,6.7,,11.3,,0,,4.3,,0,,4.3,,,,,,,
1846-10-17,1846,10,17,,15,,0.6,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
1846-10-18,1846,10,18,,2.2,,-5,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
1846-10-19,1846,10,19,,5,,-0.6,,2.2,,15.8,,0,,0,,0,,0,,,,,,,
1846-10-20,1846,10,20,,8.9,,5,,7,,11,,0,,0,,0,,0,,,,,,,
1846-10-21,1846,10,21,,8.9,,-1.1,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
1846-10-22,1846,10,22,,6.7,,2.8,,4.8,,13.2,,0,,0,,0,,0,,,,,,,
1846-10-23,1846,10,23,,2.8,,-6.1,,-1.7,,19.7,,0,,0,,0,,0,,,,,,,
1846-10-24,1846,10,24,,6.1,,0.6,,3.4,,14.6,,0,,0,,0,,0,,,,,,,
1846-10-25,1846,10,25,,7.8,,-2.8,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
1846-10-26,1846,10,26,,8.9,,0,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
1846-10-27,1846,10,27,,11.7,,8.3,,10,,8,,0,,0,,0,,0,,,,,,,
1846-10-28,1846,10,28,,10.6,,-2.2,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
1846-10-29,1846,10,29,,4.4,,-2.2,,1.1,,16.9,,0,,0,,0,,0,,,,,,,
1846-10-30,1846,10,30,,8.3,,1.1,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
1846-10-31,1846,10,31,,3.9,,-0.6,,1.7,,16.3,,0,,13.7,,0,,13.7,,,,,,,
1846-11-01,1846,11,1,,5,,-0.6,,2.2,,15.8,,0,,0,,,,,,,,,,,
1846-11-02,1846,11,2,,9.4,,6.1,,7.8,,10.2,,0,,7.4,,,,,,,,,,,
1846-11-03,1846,11,3,,11.7,,5,,8.4,,9.6,,0,,0,,,,,,,,,,,
1846-11-04,1846,11,4,,11.7,,5,,8.4,,9.6,,0,,0,,,,,,,,,,,
1846-11-05,1846,11,5,,11.7,,2.2,,7,,11,,0,,0,,,,,,,,,,,
1846-11-06,1846,11,6,,10,,-1.1,,4.5,,13.5,,0,,0,,,,,,,,,,,
1846-11-07,1846,11,7,,10,,1.1,,5.6,,12.4,,0,,0,,,,,,,,,,,
1846-11-08,1846,11,8,,10.6,,9.4,,10,,8,,0,,36.8,,,,,,,,,,,
1846-11-09,1846,11,9,,10.6,,7.2,,8.9,,9.1,,0,,0,,,,,,,,,,,
1846-11-10,1846,11,10,,12.2,,10,,11.1,,6.9,,0,,2.5,,,,,,,,,,,
1846-11-11,1846,11,11,,13.3,,10.6,,12,,6,,0,,11.4,,,,,,,,,,,
1846-11-12,1846,11,12,,11.7,,7.2,,9.5,,8.5,,0,,0,,,,,,,,,,,
1846-11-13,1846,11,13,,9.4,,7.8,,8.6,,9.4,,0,,0,,,,,,,,,,,
1846-11-14,1846,11,14,,8.3,,5.6,,7,,11,,0,,0,,,,,,,,,,,
1846-11-15,1846,11,15,,8.3,,6.1,,7.2,,10.8,,0,,17.8,,,,,,,,,,,
1846-11-16,1846,11,16,,7.2,,5,,6.1,,11.9,,0,,0,,,,,,,,,,,
1846-11-17,1846,11,17,,8.9,,3.9,,6.4,,11.6,,0,,0,,,,,,,,,,,
1846-11-18,1846,11,18,,9.4,,5.6,,7.5,,10.5,,0,,2,,,,,,,,,,,
1846-11-19,1846,11,19,,12.2,,4.4,,8.3,,9.7,,0,,33.5,,,,,,,,,,,
1846-11-20,1846,11,20,,5.6,,1.7,,3.7,,14.3,,0,,0,,,,,,,,,,,
1846-11-21,1846,11,21,,6.1,,0.6,,3.4,,14.6,,0,,0,,,,,,,,,,,
1846-11-22,1846,11,22,,7.2,,0,,3.6,,14.4,,0,,0,,,,,,,,,,,
1846-11-23,1846,11,23,,5.6,,-1.7,,2,,16,,0,,0.8,,,,,,,,,,,
1846-11-24,1846,11,24,,2.8,,0,,1.4,,16.6,,0,,0,,,,,,,,,,,
1846-11-25,1846,11,25,,6.1,,-7.2,,-0.6,,18.6,,0,,0,,,,,,,,,,,
1846-11-26,1846,11,26,,-3.9,,-7.8,,-5.9,,23.9,,0,,0,,,,,,,,,,,
1846-11-27,1846,11,27,,-1.7,,-5.6,,-3.7,,21.7,,0,,1.3,,,,,,,,,,,
1846-11-28,1846,11,28,,2.8,,-1.1,,0.9,,17.1,,0,,0,,,,,,,,,,,
1846-11-29,1846,11,29,,6.1,,-3.3,,1.4,,16.6,,0,,0,,,,,,,,,,,
1846-11-30,1846,11,30,,2.8,,-3.9,,-0.6,,18.6,,0,,0,,,,,,,,,,,
1846-12-01,1846,12,1,,-1.7,,-10.6,,-6.2,,24.2,,0,,0,,,,,,,,,,,
1846-12-02,1846,12,2,,0.6,,-3.9,,-1.7,,19.7,,0,,12.4,,,,,,,,,,,
1846-12-03,1846,12,3,,9.4,,0.6,,5,,13,,0,,0,,,,,,,,,,,
1846-12-04,1846,12,4,,1.1,,-3.9,,-1.4,,19.4,,0,,0,,,,,,,,,,,
1846-12-05,1846,12,5,,1.1,,-1.7,,-0.3,,18.3,,0,,0,,,,,,,,,,,
1846-12-06,1846,12,6,,1.1,,-5,,-2,,20,,0,,0,,,,,,,,,,,
1846-12-07,1846,12,7,,1.1,,-4.4,,-1.7,,19.7,,0,,12.7,,,,,,,,,,,
1846-12-08,1846,12,8,,4.4,,1.7,,3.1,,14.9,,0,,0,,,,,,,,,,,
1846-12-09,1846,12,9,,2.8,,-0.6,,1.1,,16.9,,0,,0,,,,,,,,,,,
1846-12-10,1846,12,10,,0,,-2.2,,-1.1,,19.1,,0,,0,,,,,,,,,,,
1846-12-11,1846,12,11,,0,,-5,,-2.5,,20.5,,0,,0,,,,,,,,,,,
1846-12-12,1846,12,12,,-1.7,,-8.9,,-5.3,,23.3,,0,,0,,,,,,,,,,,
1846-12-13,1846,12,13,,-5.6,,-8.9,,-7.3,,25.3,,0,,0,,,,,,,,,,,
1846-12-14,1846,12,14,,-6.7,,-11.7,,-9.2,,27.2,,0,,0,,,,,,,,,,,
1846-12-15,1846,12,15,,-5,,-13.3,,-9.2,,27.2,,0,,0,,,,,,,,,,,
1846-12-16,1846,12,16,,-2.8,,-11.7,,-7.3,,25.3,,0,,0,,,,,,,,,,,
1846-12-17,1846,12,17,,-2.2,,-6.1,,-4.2,,22.2,,0,,0,,,,,,,,,,,
1846-12-18,1846,12,18,,-2.8,,-10.6,,-6.7,,24.7,,0,,0,,,,,,,,,,,
1846-12-19,1846,12,19,,-1.1,,-3.9,,-2.5,,20.5,,0,,0,,,,,,,,,,,
1846-12-20,1846,12,20,,0.6,,-4.4,,-1.9,,19.9,,0,,0,,,,,,,,,,,
1846-12-21,1846,12,21,,-1.1,,-7.2,,-4.2,,22.2,,0,,0,,,,,,,,,,,
1846-12-22,1846,12,22,,-2.2,,-10.6,,-6.4,,24.4,,0,,0,,,,,,,,,,,
1846-12-23,1846,12,23,,-3.3,,-15.6,,-9.5,,27.5,,0,,0,,,,,,,,,,,
1846-12-24,1846,12,24,,-4.4,,-11.1,,-7.8,,25.8,,0,,0,,,,,,,,,,,
1846-12-25,1846,12,25,,2.2,,-0.6,,0.8,,17.2,,0,,3.6,,,,,,,,,,,
1846-12-26,1846,12,26,,2.2,,-9.4,,-3.6,,21.6,,0,,0,,,,,,,,,,,
1846-12-27,1846,12,27,,1.7,,-1.1,,0.3,,17.7,,0,,0,,,,,,,,,,,
1846-12-28,1846,12,28,,9.4,,-0.6,,4.4,,13.6,,0,,0,,,,,,,,,,,
1846-12-29,1846,12,29,,1.7,,-7.8,,-3.1,,21.1,,0,,1.3,,,,,,,,,,,
1846-12-30,1846,12,30,,1.7,,-2.2,,-0.3,,18.3,,0,,1.3,,,,,,,,,,,
1846-12-31,1846,12,31,,4.4,,0.6,,2.5,,15.5,,0,,6.4,,,,,,,,,,,
1847-01-01,1847,1,1,,4.4,,1.7,,3.1,,14.9,,0,,12.2,,0,,12.2,,,,,,,
1847-01-02,1847,1,2,,2.2,,0,,1.1,,16.9,,0,,4.3,,0,,4.3,,,,,,,
1847-01-03,1847,1,3,,2.8,,0,,1.4,,16.6,,0,,0,,0,,0,,,,,,,
1847-01-04,1847,1,4,,2.2,,-4.4,,-1.1,,19.1,,0,,0,,0,,0,,,,,,,
1847-01-05,1847,1,5,,5.6,,0.6,,3.1,,14.9,,0,,27.9,,0,,27.9,,,,,,,
1847-01-06,1847,1,6,,3.3,,-1.7,,0.8,,17.2,,0,,0,,0,,0,,,,,,,
1847-01-07,1847,1,7,,1.1,,-4.4,,-1.7,,19.7,,0,,0,,8.9,,8.9,,,,,,,
1847-01-08,1847,1,8,,-1.7,,-13.3,,-7.5,,25.5,,0,,0,,2.5,,2.5,,,,,,,
1847-01-09,1847,1,9,,-11.7,,-12.8,,-12.3,,30.3,,0,,0,,0,,0,,,,,,,
1847-01-10,1847,1,10,,-6.7,,-12.8,,-9.8,,27.8,,0,,0,,0,,0,,,,,,,
1847-01-11,1847,1,11,,-8.9,,-19.4,,-14.2,,32.2,,0,,0,,0,,0,,,,,,,
1847-01-12,1847,1,12,,-9.4,,-11.7,,-10.6,,28.6,,0,,0,,0,,0,,,,,,,
1847-01-13,1847,1,13,,-4.4,,-11.1,,-7.8,,25.8,,0,,0,,0,,0,,,,,,,
1847-01-14,1847,1,14,,1.7,,0,,0.9,,17.1,,0,,0,T,0,,0,T,,,,,,
1847-01-15,1847,1,15,,4.4,,1.1,,2.8,,15.2,,0,,3.6,,0,,3.6,,,,,,,
1847-01-16,1847,1,16,,5.6,,0,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
1847-01-17,1847,1,17,,1.7,,-16.1,,-7.2,,25.2,,0,,0,,0,,0,,,,,,,
1847-01-18,1847,1,18,,-2.2,,-11.7,,-7,,25,,0,,0,,0,,0,,,,,,,
1847-01-19,1847,1,19,,1.7,,-12.8,,-5.6,,23.6,,0,,0,,0,,0,,,,,,,
1847-01-20,1847,1,20,,-11.1,,-14.4,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
1847-01-21,1847,1,21,,-6.1,,-12.2,,-9.2,,27.2,,0,,0,,0,,0,,,,,,,
1847-01-22,1847,1,22,,-10,,-16.1,,-13.1,,31.1,,0,,0,,0,,0,,,,,,,
1847-01-23,1847,1,23,,-5.6,,-11.1,,-8.4,,26.4,,0,,0,,0,,0,,,,,,,
1847-01-24,1847,1,24,,0.6,,-6.1,,-2.8,,20.8,,0,,0,,0,,0,,,,,,,
1847-01-25,1847,1,25,,-2.2,,-8.9,,-5.6,,23.6,,0,,0,,0,,0,,,,,,,
1847-01-26,1847,1,26,,-2.2,,-3.9,,-3.1,,21.1,,0,,3,,1.3,,4.3,,,,,,,
1847-01-27,1847,1,27,,1.1,,-10.6,,-4.8,,22.8,,0,,3.3,,0,,3.3,,,,,,,
1847-01-28,1847,1,28,,-8.9,,-16.1,,-12.5,,30.5,,0,,0,,0,,0,,,,,,,
1847-01-29,1847,1,29,,-5.6,,-8.9,,-7.3,,25.3,,0,,0,,0,,0,,,,,,,
1847-01-30,1847,1,30,,0,,-8.3,,-4.2,,22.2,,0,,0,,6.4,,6.4,,,,,,,
1847-01-31,1847,1,31,,-5.6,,-19.4,,-12.5,,30.5,,0,,0,,0,,0,,,,,,,
1847-02-01,1847,2,1,,-4.4,,-14.4,,-9.4,,27.4,,0,,0,,0,T,0,T,,,,,,
1847-02-02,1847,2,2,,0,,-5,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
1847-02-03,1847,2,3,,5,,2.8,,3.9,,14.1,,0,,12.2,,0,,12.2,,,,,,,
1847-02-04,1847,2,4,,3.3,,-11.1,,-3.9,,21.9,,0,,1.8,,0,,1.8,,,,,,,
1847-02-05,1847,2,5,,-5,,-13.3,,-9.2,,27.2,,0,,0,,0,,0,,,,,,,
1847-02-06,1847,2,6,,-6.1,,-11.7,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
1847-02-07,1847,2,7,,-2.2,,-7.8,,-5,,23,,0,,0,,0,,0,,,,,,,
1847-02-08,1847,2,8,,-1.7,,-7.2,,-4.5,,22.5,,0,,0,,6.4,,6.4,,,,,,,
1847-02-09,1847,2,9,,1.7,,-2.8,,-0.6,,18.6,,0,,0,,2.5,,2.5,,,,,,,
1847-02-10,1847,2,10,,0,,-6.1,,-3.1,,21.1,,0,,0,,0,T,0,T,,,,,,
1847-02-11,1847,2,11,,1.7,,-11.7,,-5,,23,,0,,0,,0.3,,0.3,,,,,,,
1847-02-12,1847,2,12,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,3.8,,3.8,,,,,,,
1847-02-13,1847,2,13,,-3.3,,-13.3,,-8.3,,26.3,,0,,0,,0.5,,0.5,,,,,,,
1847-02-14,1847,2,14,,-3.9,,-8.3,,-6.1,,24.1,,0,,0,,0,,0,,,,,,,
1847-02-15,1847,2,15,,-1.1,,-5,,-3.1,,21.1,,0,,0,,2.5,,2.5,,,,,,,
1847-02-16,1847,2,16,,-1.7,,-11.7,,-6.7,,24.7,,0,,0,,0,T,0,T,,,,,,
1847-02-17,1847,2,17,,-4.4,,-10.6,,-7.5,,25.5,,0,,0,T,3.8,,3.8,,,,,,,
1847-02-18,1847,2,18,,0,,-10.6,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
1847-02-19,1847,2,19,,1.1,,-3.3,,-1.1,,19.1,,0,,0,,0,,0,,,,,,,
1847-02-20,1847,2,20,,0,,-5.6,,-2.8,,20.8,,0,,0,T,0,T,0,T,,,,,,
1847-02-21,1847,2,21,,-3.3,,-9.4,,-6.4,,24.4,,0,,0,,5.8,,5.8,,,,,,,
1847-02-22,1847,2,22,,-6.1,,-9.4,,-7.8,,25.8,,0,,0,,12.7,,12.7,,,,,,,
1847-02-23,1847,2,23,,-6.7,,-17.8,,-12.3,,30.3,,0,,0,,5.1,,5.1,,,,,,,
1847-02-24,1847,2,24,,-7.8,,-18.3,,-13.1,,31.1,,0,,0,,0,,0,,,,,,,
1847-02-25,1847,2,25,,-5.6,,-8.9,,-7.3,,25.3,,0,,0,,0.5,,0.5,,,,,,,
1847-02-26,1847,2,26,,-3.3,,-13.9,,-8.6,,26.6,,0,,0,,0,,0,,,,,,,
1847-02-27,1847,2,27,,-2.2,,-3.9,,-3.1,,21.1,,0,,0,,15.2,,15.2,,,,,,,
1847-02-28,1847,2,28,,0.6,,-3.3,,-1.4,,19.4,,0,,0,,10.2,,10.2,,,,,,,
1847-03-01,1847,3,1,,-2.2,,-7.2,,-4.7,,22.7,,0,,0,,0.5,,0.5,,,,,,,
1847-03-02,1847,3,2,,-1.7,,-7.8,,-4.8,,22.8,,0,,0,,0,,0,,,,,,,
1847-03-03,1847,3,3,,-1.1,,-6.7,,-3.9,,21.9,,0,,0,,0,T,0,T,,,,,,
1847-03-04,1847,3,4,,1.7,,-10.6,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
1847-03-05,1847,3,5,,0.6,,-12.2,,-5.8,,23.8,,0,,0,,0,,0,,,,,,,
1847-03-06,1847,3,6,,-1.1,,-4.4,,-2.8,,20.8,,0,,0,,0,,0,,,,,,,
1847-03-07,1847,3,7,,2.2,,0,,1.1,,16.9,,0,,0,,0,,0,,,,,,,
1847-03-08,1847,3,8,,3.3,,-4.4,,-0.6,,18.6,,0,,2.5,,0,,2.5,,,,,,,
1847-03-09,1847,3,9,,1.7,,-7.8,,-3.1,,21.1,,0,,0,,0,,0,,,,,,,
1847-03-10,1847,3,10,,-3.9,,-6.1,,-5,,23,,0,,0,T,0,,0,T,,,,,,
1847-03-11,1847,3,11,,2.2,,-9.4,,-3.6,,21.6,,0,,0,,0,,0,,,,,,,
1847-03-12,1847,3,12,,-5.6,,-14.4,,-10,,28,,0,,0,,0,,0,,,,,,,
1847-03-13,1847,3,13,,-5,,-11.7,,-8.4,,26.4,,0,,0,,0,,0,,,,,,,
1847-03-14,1847,3,14,,-2.8,,-13.3,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
1847-03-15,1847,3,15,,-1.1,,-13.9,,-7.5,,25.5,,0,,0,,0,,0,,,,,,,
1847-03-16,1847,3,16,,-4.4,,-11.7,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
1847-03-17,1847,3,17,,-4.4,,-10.6,,-7.5,,25.5,,0,,0,,0,T,0,T,,,,,,
1847-03-18,1847,3,18,,1.1,,-2.8,,-0.9,,18.9,,0,,0,,0,,0,,,,,,,
1847-03-19,1847,3,19,,5.6,,-4.4,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
1847-03-20,1847,3,20,,2.8,,-3.9,,-0.6,,18.6,,0,,4.1,,0,,4.1,,,,,,,
1847-03-21,1847,3,21,,3.9,,-7.2,,-1.7,,19.7,,0,,10.2,,0,,10.2,,,,,,,
1847-03-22,1847,3,22,,-0.6,,-5,,-2.8,,20.8,,0,,0,T,0,,0,T,,,,,,
1847-03-23,1847,3,23,,0.6,,-0.6,,0,,18,,0,,5.1,,0,,5.1,,,,,,,
1847-03-24,1847,3,24,,5,,-5,,0,,18,,0,,0,,0,T,0,T,,,,,,
1847-03-25,1847,3,25,,3.3,,-1.1,,1.1,,16.9,,0,,0,,0,,0,,,,,,,
1847-03-26,1847,3,26,,6.7,,-1.1,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
1847-03-27,1847,3,27,,2.8,,-7.8,,-2.5,,20.5,,0,,0,,0,T,0,T,,,,,,
1847-03-28,1847,3,28,,-3.3,,-8.3,,-5.8,,23.8,,0,,0,,0,,0,,,,,,,
1847-03-29,1847,3,29,,1.7,,-1.1,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
1847-03-30,1847,3,30,,6.7,,-5,,0.9,,17.1,,0,,0,,0,,0,,,,,,,
1847-03-31,1847,3,31,,-2.2,,-9.4,,-5.8,,23.8,,0,,0,,10.2,,10.2,,,,,,,
1847-04-01,1847,4,1,,-2.8,,-12.8,,-7.8,,25.8,,0,,0,,0,,0,,,,,,,
1847-04-02,1847,4,2,,0.6,,-1.7,,-0.6,,18.6,,0,,0,,10.2,,10.2,,,,,,,
1847-04-03,1847,4,3,,2.8,,-2.2,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
1847-04-04,1847,4,4,,5.6,,-2.2,,1.7,,16.3,,0,,0,,0,,0,,,,,,,
1847-04-05,1847,4,5,,5,,-0.6,,2.2,,15.8,,0,,0,,0,,0,,,,,,,
1847-04-06,1847,4,6,,5,,1.7,,3.4,,14.6,,0,,1.5,,0,,1.5,,,,,,,
1847-04-07,1847,4,7,,10,,4.4,,7.2,,10.8,,0,,0.5,,0,,0.5,,,,,,,
1847-04-08,1847,4,8,,12.8,,1.1,,7,,11,,0,,0,,0,,0,,,,,,,
1847-04-09,1847,4,9,,15.6,,1.1,,8.4,,9.6,,0,,0,T,0,,0,T,,,,,,
1847-04-10,1847,4,10,,7.8,,2.8,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
1847-04-11,1847,4,11,,9.4,,-2.2,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
1847-04-12,1847,4,12,,5,,-1.1,,2,,16,,0,,0,,0,,0,,,,,,,
1847-04-13,1847,4,13,,8.9,,-2.8,,3.1,,14.9,,0,,0,,0,,0,,,,,,,
1847-04-14,1847,4,14,,8.3,,-1.1,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
1847-04-15,1847,4,15,,7.8,,-1.1,,3.4,,14.6,,0,,1,,0,,1,,,,,,,
1847-04-16,1847,4,16,,3.3,,-4.4,,-0.6,,18.6,,0,,0,,0,,0,,,,,,,
1847-04-17,1847,4,17,,4.4,,-0.6,,1.9,,16.1,,0,,0,,0,T,0,T,,,,,,
1847-04-18,1847,4,18,,1.7,,-8.3,,-3.3,,21.3,,0,,0,,0,T,0,T,,,,,,
1847-04-19,1847,4,19,,-0.6,,-6.1,,-3.4,,21.4,,0,,0,,0,,0,,,,,,,
1847-04-20,1847,4,20,,7.8,,-1.1,,3.4,,14.6,,0,,0,,0,,0,,,,,,,
1847-04-21,1847,4,21,,7.8,,5,,6.4,,11.6,,0,,3.8,,0,,3.8,,,,,,,
1847-04-22,1847,4,22,,18.3,,8.9,,13.6,,4.4,,0,,19.3,,0,,19.3,,,,,,,
1847-04-23,1847,4,23,,11.1,,1.7,,6.4,,11.6,,0,,27.2,,0,,27.2,,,,,,,
1847-04-24,1847,4,24,,7.8,,-2.2,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
1847-04-25,1847,4,25,,7.2,,-2.2,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
1847-04-26,1847,4,26,,10.6,,5.6,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
1847-04-27,1847,4,27,,15.6,,5,,10.3,,7.7,,0,,0,,0,,0,,,,,,,
1847-04-28,1847,4,28,,6.7,,-5,,0.9,,17.1,,0,,0,,0,,0,,,,,,,
1847-04-29,1847,4,29,,6.1,,1.1,,3.6,,14.4,,0,,11.4,,0,,11.4,,,,,,,
1847-04-30,1847,4,30,,7.2,,1.7,,4.5,,13.5,,0,,8.4,,0,,8.4,,,,,,,
1847-05-01,1847,5,1,,8.9,,-2.8,,3.1,,14.9,,0,,0,,0,,0,,,,,,,
1847-05-02,1847,5,2,,8.9,,1.7,,5.3,,12.7,,0,,1.3,,0,,1.3,,,,,,,
1847-05-03,1847,5,3,,4.4,,2.2,,3.3,,14.7,,0,,1,,0,,1,,,,,,,
1847-05-04,1847,5,4,,8.9,,1.7,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
1847-05-05,1847,5,5,,12.2,,0,,6.1,,11.9,,0,,0,,0,,0,,,,,,,
1847-05-06,1847,5,6,,16.1,,1.7,,8.9,,9.1,,0,,0,,0,,0,,,,,,,
1847-05-07,1847,5,7,,16.7,,2.8,,9.8,,8.2,,0,,0,,0,,0,,,,,,,
1847-05-08,1847,5,8,,16.7,,9.4,,13.1,,4.9,,0,,0,T,0,,0,T,,,,,,
1847-05-09,1847,5,9,,17.8,,8.3,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
1847-05-10,1847,5,10,,13.9,,7.2,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1847-05-11,1847,5,11,,16.1,,11.1,,13.6,,4.4,,0,,8.1,,0,,8.1,,,,,,,
1847-05-12,1847,5,12,,17.8,,12.2,,15,,3,,0,,7.6,,0,,7.6,,,,,,,
1847-05-13,1847,5,13,,18.9,,12.2,,15.6,,2.4,,0,,0.5,,0,,0.5,,,,,,,
1847-05-14,1847,5,14,,17.8,,8.9,,13.4,,4.6,,0,,0,,0,,0,,,,,,,
1847-05-15,1847,5,15,,16.7,,5.6,,11.2,,6.8,,0,,0,,0,,0,,,,,,,
1847-05-16,1847,5,16,,20.6,,5.6,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
1847-05-17,1847,5,17,,18.3,,6.1,,12.2,,5.8,,0,,0,,0,,0,,,,,,,
1847-05-18,1847,5,18,,18.9,,6.7,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
1847-05-19,1847,5,19,,21.1,,8.9,,15,,3,,0,,0,,0,,0,,,,,,,
1847-05-20,1847,5,20,,18.9,,9.4,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
1847-05-21,1847,5,21,,17.2,,6.7,,12,,6,,0,,0,T,0,,0,T,,,,,,
1847-05-22,1847,5,22,,17.2,,10,,13.6,,4.4,,0,,4.8,,0,,4.8,,,,,,,
